order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
3557fbae-c050-4c80-8b2e-f8a6ab1fd9de,25260049-90da-4bc1-8a5a-25186f2bbf46,Joshua Reynolds,56e3aba4-ffbd-479c-9f77-2461eeaf8a65,Camera,Electronics,UPI,6,158.52,2024-03-26 19:26:06,Germany,Berlin,eBay,3596d61c-046c-4188-ba81-7d20365e7be0,Y,
b3d1c6bf-79dd-4e47-b0f9-1e4dcee358b1,0fffd849-e19b-4f93-a818-4542ce740f22,Rachel Mitchell,0b663d1a-a3bb-4604-88ab-b278884380ab,Basketball,Sports,Internet Banking,8,142.41,2020-05-08 19:11:56,Japan,Tokyo,eBay,be6e3768-a5c7-4832-b1cf-65c55950420c,Y,
6c0c2a79-d435-47b5-892d-a914ee5bef6a,e9ad7ac7-1e8a-4389-a9d0-ea562c316d36,Victor Pierce,d30a4a40-e127-4e68-b4a8-928bc06f6b09,Biography,Books,card,1,325.74,2020-07-20 07:06:14,Canada,Calgary,eBay,7b47ed4d-5bb4-4cb7-9185-351a69acaa98,Y,
192ab1b0-2e1a-41fa-847d-aeb8b5405435,468a683a-c8f8-4566-a3b1-5776b91e158c,Jodi Parsons,90278650-296e-4743-b035-70fa528db6ea,Textbook,Books,Internet Banking,3,393.74,2024-01-29 19:40:02,India,Mumbai,Flipkart,14803cc5-5e17-4b5a-8b49-cbe885ac5091,Y,
dc0ff405-1b2d-4767-bde4-6b40f0912035,69a38b3c-20d0-4569-bd9b-91256489b312,Marc Wilson,e18c86ac-72e2-44c9-9528-5ea26878da8b,Cookbook,Books,Unknown,1000,0.0,2020-05-15 09:32:01,Unknown,Unknown,Flipkart,9951699e-1214-4ec7-b161-27afffcf80b2,N,Network issues
fb672ff6-b3b3-4216-ad82-efe312801213,874d4bdc-9581-49c7-8baa-d9b0c324f1e1,Patrick Lopez,b20fb7b5-14af-48a4-9cea-1424e01ebf31,T-shirt,Clothing,card,9,494.21,2020-03-20 23:35:30,Australia,Adelaide,eBay,5570ecfe-4b39-481c-be90-adbb832e3986,N,Insufficient funds
5bf8d406-c25f-46fa-a346-d387be6ef338,80fe987c-cbab-4fbb-856b-335d06e6d2d2,Cynthia Nichols,eac9759f-6dc1-4d85-a60e-93d388839e3c,Dress,Clothing,UPI,6,342.71,2024-03-13 04:33:13,Brazil,São Paulo,eBay,40aeed70-b759-40dc-bfd7-c17c17412742,N,Incorrect OTP
82dc02e7-ef6c-4e79-96d0-28f4e64968dc,bb66bcbe-9867-4db1-8d36-05d8a2f67118,Caleb King,03f1a04e-af21-4630-8de1-66ad5e09e99c,Jacket,Clothing,Unknown,1000,0.0,2022-04-03 21:39:04,Unknown,Unknown,Meesho,cc2f713c-514c-4377-9a38-3a9c98538638,Y,
8db15d59-2434-4824-9884-7bc5f20003f2,97970842-faee-44a3-b3bc-ea7e31178518,Nicholas Galvan,4dee6223-3281-4d90-ac97-670d99588539,T-shirt,Clothing,Wallet,9,211.1,2021-05-23 18:18:10,USA,New York,Myntra,1efc1435-b0c0-4e5e-a2b1-b83cc1b10726,Y,
719eab04-0f83-48b7-a5d7-8e41c5bd0c3f,27c4fb07-d9e2-474f-82dd-2e2f479f026b,Eric Krueger,5aa2b103-c266-4e34-a473-074fbf472f88,Comics,Books,card,8,186.31,2024-09-04 00:36:48,India,Mumbai,eBay,e4936ed5-cf28-428d-b794-ecfdfbc0be5e,N,Card expired
3a32f854-bac5-40fc-8de3-58f2dc7fbbb7,212512c2-cccd-43ef-a392-cbacaad6735d,Ashley Cordova,0b16412c-8c1d-4244-b876-f4998ccc1ad8,Fruits,Grocery,UPI,2,115.2,2022-10-26 23:35:54,UK,Leeds,Myntra,7419549a-1412-4ae2-8506-6c8794cfdcea,N,Network issues
3f33d723-cc68-4c57-a527-f62e3118d845,ed6ef045-f39d-4d6b-a2f3-8c5a0237409e,Joe Williams,50eb466b-3475-4ffa-a3a2-efb7fbcbc97b,Bookshelf,Furniture,Wallet,2,302.39,2021-05-13 19:56:26,USA,Phoenix,Flipkart,a9d16ba3-4cdb-4988-8231-1ad4a1b93c6e,N,Wallet account blocked
625f5d12-1311-4d70-9f8e-bfb8e206e71e,e17668b6-20ee-4134-9255-6ff0938cb2f8,Brenda Vargas,49caa028-9267-4039-8c49-f500ddbd54bb,Biography,Books,Internet Banking,2,143.53,2022-06-16 06:33:52,Canada,Toronto,eBay,02d79997-b5c6-4f58-8027-e395d9f14bba,Y,
03e70969-e54f-49fe-a0b4-d4d62676daa2,bc68b7db-c7a4-429b-b5d7-a01689765136,Andrea Evans,10964ff7-cca0-4486-b14b-55e4b943de92,Bookshelf,Furniture,UPI,2,346.21,2023-12-10 22:35:24,UK,London,Myntra,c6ef9236-d550-4710-ab15-da548ab142a4,N,Incorrect UPI ID
ab75abd2-ab98-4cba-a7da-0657975729f6,e8f97503-3be3-4d8b-8615-4f1abc0dd1ca,Mrs. Amy Manning,6ca5abfd-7384-484b-957b-81644492e6b4,Smartphone,Electronics,UPI,2,460.66,2020-05-06 02:00:50,Japan,Tokyo,Amazon,00151d3d-ba1d-422d-bcdc-542e159459fd,Y,
6122d4a4-fdfa-429c-89e9-44dab2cf623a,df869628-88d3-420e-9c6a-655fff251892,Cindy Hughes,441851d2-b6da-4083-8ac9-e012330e6b76,Fruits,Grocery,Wallet,1,246.46,2021-12-10 23:08:09,France,Nice,eBay,1ed4fce4-f426-415d-a6a3-27dfc0445eb2,Y,
f45ecf76-feba-4a54-ba90-1f2e864c1a5c,53ca9d07-0c06-4557-9730-a8ae7047c000,Cynthia Sanchez,f7f1594d-cf9d-4dfb-827c-408558b01625,Tablet,Electronics,UPI,1,243.51,2023-11-10 02:04:48,Brazil,São Paulo,Meesho,d7a45ed2-95ca-4742-9d65-acb4b9405f6a,Y,
e6922c29-fbc3-42c0-9b53-5515a0220334,9220b21f-bcc9-4b49-a868-e9f2a60b9627,Darren Thomas,908b2fdb-fc5f-4ffc-a0ff-7e07c923fa3e,Textbook,Books,Internet Banking,9,75.43,2021-07-25 10:20:55,Canada,Toronto,eBay,a1790834-3ca9-478a-b139-ed1e492bd737,Y,
3ee6d44e-58e4-48f2-90d7-6d4d27ab31ee,b4510613-f914-461d-8bfa-66e2cb07a7e5,Theodore Porter,cf27a311-323c-4d7a-8a6c-36840e5ca920,Bed,Furniture,Wallet,2,374.77,2022-12-07 09:31:02,UK,Birmingham,Flipkart,56240ece-05ee-427b-8bed-cf9518f1ca18,Y,
b226eaeb-f77c-4e5d-bddc-bdb311745757,115c4c12-182b-4e9c-91c9-fb5af9d04485,Luis Thomas,f7d3c482-77da-49d0-b803-315a23338285,Golf Club,Sports,Internet Banking,3,197.56,2023-05-04 22:03:22,France,Lyon,Amazon,86c82a03-4549-4778-994c-4b4936d32966,Y,
92c6d756-c893-447d-83c0-62e3441cf8db,e5c4a6ee-2720-4e39-8560-2422581722ce,Rodney Bowman,0eee05bf-4a60-4a14-b939-503cc89e5025,Smartphone,Electronics,Wallet,5,226.66,2023-09-11 00:12:28,USA,Los Angeles,Amazon,c21fb673-3bfd-4879-991b-d3db67f4e5c4,N,Wallet account blocked
c8f140ef-1468-4979-8b63-e2c51538237f,414da364-b2d2-4cc8-89f9-9f8247ac295f,Kristopher David,e586c929-0f31-4bcb-8bf0-9b94a5aa6bc7,Bookshelf,Furniture,Internet Banking,8,373.17,2021-01-24 09:31:52,USA,Los Angeles,Amazon,f9f2854e-b538-4f3e-966c-08c80b72df4f,Y,
056a0070-8202-4d59-8448-069062dbdc5f,0ac565f9-d358-4b58-b477-1e433d83e88a,Michael Moore,340b99bc-44e1-408c-be74-484576249231,Jeans,Clothing,card,8,472.08,2021-07-15 04:31:35,Australia,Melbourne,Myntra,b19fad28-04a7-402c-8c72-cf7b3a0840aa,Y,
d6986a7e-cc13-44c2-b593-44c042ea4883,11a05e25-e97c-4743-b9c5-daf6513027cf,Johnny Herrera,4a398b89-59d6-4feb-9f5f-80596f7768c1,Vegetables,Grocery,Internet Banking,6,113.37,2022-08-28 00:40:46,Brazil,Brasilia,Myntra,cab180e0-98f0-4c0e-8eb2-b6293417879d,Y,
06de487e-efed-41dd-a0a5-9d8aba15de72,69f754a8-6e01-4992-943f-32e0276cdc63,April Osborne,a97e4ca7-af18-43b4-b473-28d3aa7de069,Basketball,Sports,Wallet,1,277.7,2022-10-28 23:14:02,Japan,Kyoto,eBay,510ed4e0-fbaf-4dfe-987f-e3b135d197b9,Y,
8a63c43d-a066-4a0c-a81f-beb082411127,b53a9ae2-6644-4556-9677-acb975d87a7a,Melissa Coleman,16f755af-d0f4-4aba-af39-5f4a58717228,Headphones,Electronics,UPI,2,226.2,2022-05-14 21:59:18,India,Delhi,Myntra,565f76f3-a2ff-488f-bf93-a27a2668f031,N,Incorrect OTP
f0ee9158-d0e6-4795-a9e3-428d075a7d51,c213e781-ee34-45d1-93c5-79306dac3541,Alicia Perez,ff4e82c2-0dce-4c6b-ac81-d726dcd785df,Jacket,Clothing,Unknown,0,-100.0,2024-06-20 08:06:30,Unknown,Unknown,Meesho,4c796997-d231-4b2a-92e8-150396ab722e,Y,
fb465b54-6554-41c8-babc-6e6a2fe9a982,5f00a0b6-4f99-4337-b3e5-b3233d7fd82b,Benjamin King,a97587ad-9296-470c-8388-630f80d80198,Jacket,Clothing,UPI,4,385.77,2021-03-04 12:31:24,Japan,Kyoto,Flipkart,608128f5-2519-4a6c-928c-1249633c0794,N,Incorrect UPI ID
34692ac0-79ec-4114-95be-46995238a9cf,934f1f95-0f4d-4977-91f8-c8d8b2e139bd,Aaron Mueller,780f6963-914a-4984-a938-2943177b22c4,Cookbook,Books,Internet Banking,1,473.47,2023-09-05 15:54:07,India,Hyderabad,Amazon,a6b70e2e-23e3-4f06-9312-ab7b9760333e,Y,
c8aa8f58-84c7-41e9-8800-e0910af97fdf,349c0c70-2348-434b-ab50-6566c4723468,Arthur Mullen,0b18fd0e-e825-4a16-b7cf-df4ebf48d230,T-shirt,Clothing,Internet Banking,7,130.65,2024-04-06 01:51:31,India,Delhi,Myntra,b2696fcf-2e43-40bf-b16e-df7b2f4df0cd,N,Payment gateway timeout
dffa2513-c634-4893-a554-a4bbd4b76fa1,2bf0a836-60a9-4899-b7f9-ed972f3f7b9a,Kevin Acosta,159aefb8-eda1-4462-8ecc-f69651e80193,Jacket,Clothing,Wallet,7,394.25,2020-09-16 11:05:08,Brazil,Fortaleza,Flipkart,16ef3f30-ef8e-410f-b93b-750fb5765ef6,Y,
be6d9d49-5b85-4aa1-88aa-926efcf5ceab,069a912d-1e21-4a0d-8bf1-cdd33b76cb2d,Daryl Garcia,e6617e70-0339-4d16-b2fc-a03c1f2facaa,Vegetables,Grocery,Internet Banking,7,131.26,2021-06-10 18:31:20,Brazil,Brasilia,Myntra,1824e4e6-8871-4735-be77-294ae2a5a23a,Y,
179dc333-1a9c-44d3-9875-c4cac06fd5af,9daff9ca-0ef7-4621-92ef-945a3ea78748,Yolanda Swanson,4550c883-4ca1-4c33-b39b-40db36e898b6,Comics,Books,Internet Banking,8,371.57,2021-02-16 19:25:00,Brazil,Rio de Janeiro,eBay,89467ea9-2413-4891-9a88-13e9fcc6e0d5,N,Incorrect login credentials
6aadda25-87a0-4d3e-a8f7-bc047774ed18,1b3a9d9d-b8a6-4b79-9a16-c33e70e02e7e,Stephanie Wyatt,b472d55e-88d8-472a-9738-e0b73bfbed4d,Eggs,Grocery,UPI,4,216.23,2023-10-21 18:09:24,India,Delhi,eBay,24dea149-c855-473e-beb2-cf7a5bcb60ac,N,Incorrect UPI ID
b443498b-5481-45c0-957c-0171d1819abf,b6017303-9806-4bc3-9e62-1c1ed3bfeace,Alexander Rowe,2d92d2ad-654c-4ee0-b5c8-0768481a0d57,Sofa,Furniture,UPI,5,495.1,2021-06-02 21:08:36,France,Toulouse,eBay,e522068d-1631-42ea-a2ca-fe1636777f01,N,Incorrect OTP
a3056141-56c4-4e6d-a8dd-4d450071f87f,fc329084-e64c-4565-8a06-8b059c0b6330,Robin Harris,1e2367b5-7d37-4c11-8deb-15a15068ad90,Sneakers,Clothing,UPI,1,429.66,2023-08-22 08:41:06,Brazil,São Paulo,Myntra,1dcec687-ead5-488e-b138-eb821b2f8320,N,Incorrect UPI ID
44e94057-1919-4f1a-9eda-bfe91cabeaa6,d0c97f09-13c2-4611-a953-9b2c7f276034,Kimberly Sharp,a2acc734-898c-4986-b812-3fd4449cda66,Basketball,Sports,card,1,485.29,2021-08-13 23:51:03,UK,London,Myntra,f95c76ee-ad7f-4cf0-9ed3-a635eac81b01,Y,
f9faef04-27ce-4b7f-84e6-3b37b6806d68,14a59b8f-af76-4b50-bbe9-6a287682e944,Sara Rasmussen,62a9f513-ef84-4c2b-8d6a-feba5b800b03,Camera,Electronics,Wallet,2,491.34,2021-02-20 08:58:56,UK,Liverpool,Meesho,8a29d8dc-f0bf-47b9-b74a-45f0f1250fa4,Y,
491afe51-1102-4b3e-8c7f-0c3bf381945c,617dfb71-96ee-4f8c-bda6-5165c59647fd,Elizabeth Peterson,eedf72bc-23e5-455b-b18a-7108918a9ff0,Jacket,Clothing,Internet Banking,5,87.73,2022-08-14 05:55:40,Brazil,Brasilia,eBay,74114d4f-7d2a-42a8-ba75-73bad3e010e1,N,Incorrect login credentials
417ea60b-7066-46ab-8e4e-8481695a0d26,277d1a04-f572-479e-ab7c-e242dce4f075,Jasmine Ray,5190f52c-fac4-4759-803e-c2e5a1153320,Bed,Furniture,Wallet,5,144.84,2022-06-22 08:19:23,Australia,Adelaide,eBay,fa0e5605-94f4-4afc-8f0d-0225ef6abde6,Y,
1b95d9d8-af74-44b1-adeb-86a68065b200,44dedbb9-c38e-43c8-95d3-62039357b1bb,Alan Camacho,f0ac4c50-6079-4dda-a14b-e3840352b26d,Biography,Books,UPI,4,323.96,2020-11-10 09:40:38,South Africa,Cape Town,Myntra,cfeaa4ac-2e9f-469d-97b0-42a81a5c79bd,N,Network issues
a48dfe93-dc8d-44bc-90d6-683a324a9569,53355c71-2e79-4bae-9742-bbb21ba15f18,Kaitlin Potter,c3ecce28-0839-465e-84fe-7382764feb8b,Dress,Clothing,card,2,57.59,2023-07-01 17:47:25,Canada,Montreal,Flipkart,f3da6030-35f1-49d7-b702-bbd0b941dfa6,Y,
17590dd3-2c47-4b08-9f0b-88f77c7c4f98,af83eb0c-76a1-4a2f-b1cd-6bf02f3b9c63,Gregory Hall,a9113f76-366e-4165-85f7-129173822bde,Milk,Grocery,Wallet,4,182.69,2021-01-17 18:02:46,USA,Phoenix,Flipkart,2e3d13d8-f727-4b67-8163-8f74e9292ad6,Y,
47b48781-3c5c-48d7-ac18-2ea7c9885913,91969743-d65e-4c9c-a732-1e3557d28345,Summer Wright,7bd80ee9-50a2-477e-88b9-53a138983b4a,Novel,Books,card,4,245.06,2022-04-16 21:45:02,Brazil,Rio de Janeiro,Flipkart,c20f3b82-ae4d-4d8b-9c31-321d8ad871d3,N,Invalid card details
e540a3df-fcec-4e64-b75a-e25764a74fb2,87f7b414-1dbe-4956-ae1d-e26483c1d56f,Jacob Aguilar,de9ea060-d9d0-45c4-9783-6983fea87a45,Bookshelf,Furniture,card,1,442.17,2020-11-27 17:26:11,Brazil,Brasilia,Flipkart,981bec87-50b3-4377-8d4c-bee349eadb87,N,Card expired
75f59b54-24f0-476a-b096-c3564abad68f,4bc77ebb-b6e9-4b61-bcb9-52bcf1b94966,Terri Cooley,61275499-d61a-459b-ae82-f5eda1e88d51,Jeans,Clothing,Internet Banking,8,239.75,2021-03-31 11:46:40,Australia,Sydney,Meesho,36f62c95-6f0e-40c5-a830-5c689971d913,Y,
9790f935-f9e2-4cbd-b4f4-a048dad4aac3,a958403c-5b07-464b-8e89-5a89cfdd5345,Deborah Robinson,0961f2d8-61d3-4698-b341-a45313e988fe,Jacket,Clothing,Internet Banking,4,417.8,2023-09-09 10:02:36,Australia,Melbourne,Myntra,5c7a0eac-d47a-44a1-94df-45f3ab34d9ef,N,Exceeded transaction limit
8652f924-0412-46e3-96f1-abb41706f402,aa322634-a12a-4bc6-b47e-ed045953790a,Courtney Andrews,1c1859e8-0b65-4acb-8fde-3e1041447c47,Eggs,Grocery,Wallet,2,247.28,2022-07-20 19:57:34,India,Bangalore,eBay,ab1be41d-22ad-4aa3-b425-ab5cf8bde929,N,Wallet account blocked
f7b5de2a-64cf-4683-8614-523d8fa368ed,f147fd12-dda5-47b4-b415-5ef5a59d7ccd,Anna Reyes,cdf682a5-da04-4ab1-9c2f-1c46bca1181d,Textbook,Books,UPI,1,295.68,2022-12-05 08:51:01,Brazil,São Paulo,Myntra,be8fa451-9296-4dda-a9af-b001f86cfadf,Y,
293fd0d3-49a3-40d9-bfee-a8fdaec27305,042f2d71-452a-4584-b2a2-30f48354f3d0,Amy Mann,01e80439-1632-4127-8445-f3528192a138,Fruits,Grocery,card,1,343.26,2023-06-18 09:59:59,Australia,Adelaide,eBay,674498ae-e9a8-4caf-b152-26d4e894a5ed,Y,
aef8e9bf-0759-410e-a79d-d5d39ed1c426,d6a2452e-1a82-4443-941d-7d6f2af8ab38,Brian Flores,548aa05d-2a44-45ba-b208-7432a26202d0,Bookshelf,Furniture,Wallet,1,244.1,2022-01-30 21:52:54,Japan,Nagoya,Myntra,fbb3a435-667c-4b54-b17f-7fadb0117417,N,Wallet account blocked
26266f45-f588-427c-ab5e-46c62db6803d,00663e60-1d0d-4aca-8082-ad1989e4b2d2,Leslie Scott,0b8776bb-6173-456d-86ca-20e5b58353b0,T-shirt,Clothing,Wallet,7,140.06,2023-10-08 03:50:51,UK,Birmingham,Meesho,52d75bf2-1e95-45de-bd70-eb1e7048afeb,N,Wallet not authorized for transaction
2fd82aaf-0f9a-4324-8a7b-d78e12543c30,fbff553f-6827-43d9-a91c-7edc0c736056,Jacqueline Howard,cafd7aa5-a0c2-4902-9b35-73ce56e39533,Basketball,Sports,Internet Banking,2,107.28,2022-10-10 08:09:51,South Africa,Cape Town,Myntra,2a701044-df82-4f14-bc7f-b69101dbc8d5,N,Incorrect login credentials
f1e4cf47-fe50-4bd3-8bd3-769230715db9,78bb1412-6b62-4484-b0ec-08005862fbbd,Isaiah Chambers,7c216a5c-3fc5-4468-8bfa-c7c6fb8c6e90,Bed,Furniture,Internet Banking,7,311.26,2024-05-29 12:15:49,UK,Leeds,eBay,0a98d7ac-5323-4d4a-85a2-cf4a256d08de,Y,
878facfb-9f06-4765-9dfd-3e8c20ebd145,0209759f-e225-428f-914c-6bcfc68c1ed6,Miguel Smith,324b843c-a4dd-4020-9f8d-7c0fff4c5d27,Chair,Furniture,Internet Banking,8,495.5,2023-01-09 10:27:54,India,Bangalore,Meesho,fb726f8e-4d10-41f1-911b-a18868cb6ed1,Y,
a1af48be-7e6d-4bea-af3b-84f7df1b18d0,a2a329f6-9238-4047-9844-3459187696ba,Lindsey Munoz,c56fa127-8f88-429a-b42c-48c18f7da68c,Jacket,Clothing,card,1,426.1,2022-03-07 18:59:34,Australia,Brisbane,Flipkart,78f0d768-144f-4e5e-b616-b712fe2db3c0,Y,
fea38fda-be2f-469f-8f9f-b1e443f9b409,570ee14b-9265-484a-8332-ae1326915de4,Alejandro Zimmerman,652db656-a483-47ca-88d0-cea8e1406715,Cookbook,Books,Internet Banking,3,425.72,2024-01-14 01:19:17,UK,Birmingham,eBay,5a6aed65-18c6-427c-90a7-6c8bd6dea963,N,Payment gateway timeout
62c632ef-69c2-4993-a49c-9a7d362aea99,ee1ebf5a-822b-40bd-9f61-9b81005a025d,Joshua Lane,af7cd436-1dfe-4d00-829e-fbecbef8b105,Smartphone,Electronics,card,2,438.05,2020-12-14 13:26:57,UK,Birmingham,Myntra,ab8b8afc-3cfd-4111-97fc-3710dfaf077d,N,Insufficient funds
85dedccc-9b5e-4b51-b5a2-4eeb1f2af209,440c183e-6bf5-4f0b-be7d-3f8471fe7e09,Autumn Henderson,0fa94ca9-f3c6-4aae-a9d1-f5b5e9afe38c,Camera,Electronics,Internet Banking,5,91.87,2020-05-13 08:05:57,Australia,Sydney,Amazon,61c7bc2e-ccc0-4a7e-9dc4-ce9c69f7f76e,N,Exceeded transaction limit
7c25e3dc-ecf3-4225-8ff7-4407cfff7c6f,c9a0c586-2c89-4876-8c81-99c2b287079d,Wendy Robertson,587a096f-fea0-4ae4-b24c-f1575c19476a,Basketball,Sports,Wallet,3,458.59,2021-12-01 16:37:56,India,Delhi,Meesho,dbe8fca8-d1bc-4c5f-b11f-079a85090400,N,Wallet account blocked
77b07e96-cc48-4c34-9d03-ae5ff06e1303,52927ca8-7354-4d17-8332-7fc19dbf022b,Heather Anderson,26692309-a706-4970-93a6-2b2648a17c40,Dress,Clothing,UPI,9,75.54,2022-07-01 22:46:54,Germany,Frankfurt,Amazon,bbaa96eb-384f-46db-94fd-283c2045efc4,Y,
8c47a587-9d4f-4c93-b437-26cc64887281,cc570c32-d641-4ab7-9700-fa9855b05455,Michael Shepherd,34808ba2-577d-49c9-8e0e-cf58a73fcd82,Jeans,Clothing,Unknown,1000,0.0,2020-08-21 18:18:33,Unknown,Unknown,Meesho,0440e79b-58a8-40de-acab-bd42649c00d0,Y,
49c7fe0b-9794-4adc-a803-195e00cae2f6,7e94c1ed-146d-4e74-88c0-5ed3d482b105,Jacob Edwards,96a365b0-1869-4150-bed5-8f1b00ba0861,Laptop,Electronics,UPI,4,132.6,2021-03-01 11:53:27,Canada,Toronto,eBay,20ebeaf1-289c-48b9-b988-a3fbf1427248,N,Network issues
2ac15dab-04b2-45f9-8e6a-0fce7bd932ae,62d9dee6-3b19-4ef2-917d-3ccf8b0a2a21,Wendy Gibson,7abb7581-f699-43fd-94d6-eb9abfdffc2d,Tennis Racket,Sports,Internet Banking,6,275.23,2024-03-24 01:24:11,Germany,Stuttgart,Amazon,18e2dce0-5dc1-4920-bcf6-989d75547a49,Y,
3a5900c2-c344-4839-8d0c-5eebae5f31e1,26873dd9-267d-42e2-975e-dbee43ae2d3c,Stacy Robles,77e34f58-84ea-440f-bb6f-70ba36c880af,Laptop,Electronics,card,2,472.63,2023-04-29 02:11:50,Germany,Frankfurt,eBay,6b0f3e65-68e0-4464-b63f-f63cc1236d49,Y,
5a25dded-4796-4e42-9faa-b9b61901d505,696a6b1a-ae02-40c1-b9e3-13f6f39bdf2e,David Larson,857cdc5d-833a-4e55-9dcf-6f515ceaf07b,Bed,Furniture,UPI,3,372.02,2022-04-25 06:50:13,Germany,Stuttgart,Meesho,3b4542c2-5aac-4ffd-b8be-b1c23bb7aa66,Y,
e4c1aaea-7fef-4460-aea7-34ea10aba750,ca6be6f3-9113-465c-b208-3fa7f59ead80,John Lewis,13d8a51b-1c30-4360-a152-8f578331e82f,Novel,Books,UPI,8,426.34,2022-10-10 17:06:23,Japan,Osaka,Flipkart,38444a5b-ea48-4e5f-ae19-862f2d7f1713,N,Network issues
352bdffe-b07a-4acc-9132-69ca5da9a3b8,9c75601b-98e7-4604-88bb-6ab3c3c1829d,Jacqueline Stone,e7477ae9-f644-44cb-9116-5e26f15c8bb7,Jeans,Clothing,Internet Banking,4,119.4,2020-07-28 16:33:20,France,Toulouse,Amazon,1957b37a-d7e6-4200-b0ed-f936ee46f064,Y,
f3ea455c-7eb1-47ba-863f-ed972f7c3e1a,51b7e1f9-fd57-420f-8bf3-4dd2f07592e4,Sara Williamson,21e5da5f-8d76-4aba-9375-b3e2d50a5066,Sneakers,Clothing,UPI,2,207.44,2024-04-10 19:44:54,India,Mumbai,Myntra,201d2089-a8d7-4bdc-86b7-8f1ed4d32398,N,Incorrect UPI ID
9c2f4b36-3298-467f-a2af-109f2b36c059,c80eb96f-c15b-4b4c-b3ea-04319f0b6070,Scott Moore,91693bd2-16f3-47a3-88b9-702377d964f5,Camera,Electronics,card,7,38.83,2020-08-15 19:39:36,Germany,Munich,Meesho,3bedc5b5-862a-4b0d-99ae-01b6da64a5d3,Y,
aff10f8e-17bc-4a34-b58a-d6e0738ee651,d643d064-7aa3-4e00-8d43-1cd985dcf5b0,Sandra Waters,0f398db7-3416-4bcf-8b5b-46b26aa373f4,Chair,Furniture,Internet Banking,5,216.94,2021-08-06 00:03:13,Japan,Kyoto,Flipkart,af7c54aa-a037-449b-bd98-c1c6cdd848c5,Y,
437a0b8c-1d9f-4ea5-88ae-fbe8b8add596,ad4775af-1dea-4e5c-b6f7-586baee1dcea,Jason Wood,3d727364-7729-44a5-b72a-529b549d7e37,Jacket,Clothing,Internet Banking,6,289.39,2021-05-09 14:21:16,India,Hyderabad,eBay,7549aa97-85ca-4063-bc05-43ef57c49f9f,N,Exceeded transaction limit
7078b86b-73ef-42bd-b4e8-f2227a7b93e3,d1773b96-9e03-4233-97a6-ac506f66442f,Harold Montgomery,ce328c48-42ac-4afe-a5b0-beefc9bc93f4,Milk,Grocery,card,8,216.45,2023-08-10 11:35:04,Japan,Nagoya,Flipkart,30510aaa-a84c-40da-aca0-5d24df4cd139,N,Card expired
b9722719-4311-42a8-8d63-18d79b514f7b,6e827bda-b0e9-451d-bdc2-c4f1b89d115e,Earl Miller,ba73170b-28c6-4598-94e0-73c1c2474a4e,Milk,Grocery,Wallet,2,75.43,2023-02-26 23:46:00,Australia,Sydney,eBay,0821e156-3d7a-4a22-a82c-943125d1961d,N,Wallet not authorized for transaction
e9d59fa6-4351-47f3-a1bd-9d4c04025212,de36cafb-d41a-4b64-b257-206bc7f86f1e,Peter Stone,84a2c87c-ed30-40b7-9023-0fa82aa46dea,Jeans,Clothing,Internet Banking,1,55.56,2022-04-12 22:16:21,UK,Birmingham,Flipkart,4fb4a653-614e-47d3-89f7-f445511affb9,N,Exceeded transaction limit
63da3f7a-3cdc-41a2-9adc-e68c0aa57144,f4a3217c-ffa4-487d-91c2-7b02c724cef2,Jennifer Moore,37e51c96-753f-4254-8fd7-f6732a0e2272,Table,Furniture,Wallet,9,463.01,2022-01-17 09:36:39,Brazil,Rio de Janeiro,Myntra,11f4db59-0b00-4855-a9d6-4bfed21a795f,Y,
eb0b28ab-9fb5-4824-a4b3-f5c9598600b8,68992204-be19-40e3-89fc-dc3b93048ef8,Cindy Walker,49c3e545-fbc0-4938-a4af-0bb135ae6d10,Bed,Furniture,card,4,44.51,2021-01-02 08:31:03,Australia,Perth,Myntra,f880b74a-7dcb-4f56-823c-2896f5adf870,N,Invalid card details
347e7741-3fc8-4611-aa1b-69aa263d81be,64069368-ec35-4fb8-a9f1-1db67bc0f8d7,James White,dac03a00-8e83-46d2-a6a1-bed817aaf829,Basketball,Sports,card,9,333.23,2020-09-08 18:20:43,Canada,Toronto,Meesho,a7606b3e-db45-4c99-be22-3023ab32fefc,N,Card expired
3cee7926-ed64-4972-9f6b-0ec378b1b657,2d2c79ed-ba24-4b22-9b09-f18d51c0ec8b,Kelly Holt,8728f639-af5d-4305-888f-9f7cadfd830a,Yoga Mat,Sports,card,8,25.78,2024-01-11 08:41:41,South Africa,Cape Town,Meesho,ae610faa-e5f0-403f-b3e2-92c0ebe014a5,N,Card expired
b9ec148a-feb7-4a98-a2cb-d2725f16ca86,35f5d631-5e3d-4353-ab93-d2882fce8293,Melissa Burke,dd96ded3-f48c-4d64-b748-f1537dcd4c22,Vegetables,Grocery,card,2,261.47,2024-07-18 21:53:00,USA,Houston,Flipkart,0fa7f35f-61db-4c84-9a62-3587784ebd5c,Y,
561e6583-22fa-4992-b7c3-26bc3d1dc42b,c36a1fb4-35d9-4c6e-b419-b02dde23c3c9,Stacey Valdez,7402c4fb-5b1a-43be-ab61-30c8cccca911,T-shirt,Clothing,Internet Banking,3,341.5,2020-08-08 06:09:20,South Africa,Cape Town,Myntra,aaca4fc3-0ece-4360-8dc0-3300c08cf4a7,N,Exceeded transaction limit
